track_id,album_name,album_id,album_release_date,album_total_tracks,artist_name,artist_id,track_duration,track_name,explicit,track_popularity,id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,acousticness,liveness,valence,tempo,time_signature,genre_name,country
0jPcS9VTo6bAt8xn1ZhwMi,Samba Gia Ena Asteri,1DDN4JvlMEOYNWtmCt1nV3,2015-06-21,1,Los Mujeros,4VeOoyiN2NTTtJabGImqAI,244036,Samba Gia Ena Asteri,0,6,0jPcS9VTo6bAt8xn1ZhwMi,0.588,0.814,7,-6.597,1,0.0596,9.46e-05,0.0106,0.158,0.801,119.566,4,Greek Swing,Greece
5WdT4ZJx78B99worHDSjV3,no one can stop it!,4rst33P9I0bzv6CmuKQ9Vy,2010-05-19,19,HARDCORE FANCLUB,6U3uYJAxsTfoezfVtk0R3a,158773,DEATH BY MIND,0,0,5WdT4ZJx78B99worHDSjV3,0.24,0.93,2,-4.151,1,0.0775,3e-05,0.000192,0.343,0.188,94.428,4,Japanese Melodic Punk,Japan
0gKJxrzAMHlOAGpY0OFppT,Jubilee 2000: 2000 Years of Sacred Music,6evaRmC4q3K3fmrOPkm5zt,2000,17,Chamber Choir Versija,62J17TUkt20gWW3Vd0Om1d,359933,Sacred Music of 19th and 20th Centuries: Wojciech Kilar: Agnus Dei,0,1,0gKJxrzAMHlOAGpY0OFppT,0.224,0.101,4,-22.69,1,0.0443,0.962,0.989,0.11,0.0271,126.704,4,Baltic Choir,
2xIeKb8eMSNqFeYLzJP28D,The Chronicles of Clem Chesterfield,2Bv3Mh7R5BHDeQZGNJ2JWW,2017-09-21,5,Tim Sheffield,105Nze5mPiEAhS6ooXaphC,226200,Gone for Good,0,0,2xIeKb8eMSNqFeYLzJP28D,0.492,0.436,2,-8.393,1,0.0291,0.000746,0.879,0.106,0.417,121.559,3,Kingston ON Indie,Canada
47oGTvwplTBm4PayNkIc6I,Aquarian Hymns,1MvSjZe9xRtDyniNX1BQbj,2008-12-22,9,Corsican Paintbrush,4mOoAvJtdounrbHtW0kKni,229746,Break Through These Branches,0,0,47oGTvwplTBm4PayNkIc6I,0.381,0.384,4,-10.411,1,0.0327,0.71,0.0527,0.0919,0.323,119.499,3,Drone Psych,
3A14f4aTknUFWXug0XVHg7,Utu Bang Bang,1TgeKQKCuNX2aZjzcuIfYr,2019-02-14,1,Ka'ikena Scanlan,5DAeF4FIysrrEy4QAN5rOW,210214,Utu Bang Bang,0,46,3A14f4aTknUFWXug0XVHg7,0.88,0.668,2,-6.828,1,0.0891,0.0,0.0836,0.0574,0.752,139.93,4,Jawaiian,United States
4Bmk7JYOquhWmSMMW4WebM,NUNA,4LqLe7NBEYYiUN4pfQJStN,2020-07-30,6,Jessi,64k5e9kV9MdukXjFrR5R37,195836,NUNU NANA,0,73,4Bmk7JYOquhWmSMMW4WebM,0.743,0.689,7,-2.846,1,0.0289,0.0,0.0198,0.708,0.504,104.936,4,K-Pop,"Korea, Republic of"
7DrDI23bLrOVmtFJSItZPJ,Olga,7F3SFVlM9QTqnY5Oedb981,2019-05-10,1,Brav,7xYWMh4bNPk1VEChEwuJW9,252832,Olga,0,24,7DrDI23bLrOVmtFJSItZPJ,0.597,0.363,1,-9.742,0,0.0362,0.0,0.72,0.126,0.573,100.103,4,"French Hip Hop,Rap Indé",France
3rbbjgEEswEdOzktXlLiUZ,Not Worth Saving,5iNNjFBbz6NyjNJOyysx7Q,2020-06-30,1,District105,5ifAMBDQn2LbgddLbQWx9n,188933,Not Worth Saving,1,4,3rbbjgEEswEdOzktXlLiUZ,0.365,0.977,6,-6.457,1,0.171,0.013,0.00252,0.353,0.2,153.046,4,Rock Việt,Viet Nam
1yWgPXuJmSpFIA5v7xHHOP,Dusty,4r6zfpDDAJsYkvdWxdZUTl,2019-04-26,8,Beth Sawlts,1gdc3aIMVYoCn9rutqVIIB,263661,Keep The Light,0,3,1yWgPXuJmSpFIA5v7xHHOP,0.394,0.792,8,-12.204,1,0.0999,0.914,0.362,0.542,0.124,141.985,4,Ambient Trance,
2bfg0b5eiJKiFQSWNYhEPi,Pick Up the Phone,33IVtjoQxphkPVurhCbzXG,2020-09-18,1,Sonny Flame,0qCKd5vRDMRi4KdWsOe8T6,165333,Pick Up the Phone,0,26,2bfg0b5eiJKiFQSWNYhEPi,0.696,0.797,4,-3.729,1,0.297,6.78e-06,0.0695,0.119,0.797,179.905,4,Romanian Pop,Romania
7CTYPWsLbnWJ0OZCnZsNV5,Imaginary Enemy,3tgpyLaKMwutc9lRzaSjKK,2019-10-18,7,Child Abuse,5GOpQrxWCBgPNQsoAZnnDy,212373,Imaginary Enemy,0,5,7CTYPWsLbnWJ0OZCnZsNV5,0.193,0.988,11,-5.643,0,0.233,0.776,7.33e-05,0.4,0.185,181.285,4,"Avant-Garde Metal,Noisecore",
6Nrraaxb9Wf89jXngBwOG9,Special,5n03w2x8xzk3sk4mRP4Uxd,2017-02-01,11,Music Maul,7BMYtFrs0RzC9MQhBfqBZX,225813,Trinket,0,0,6Nrraaxb9Wf89jXngBwOG9,0.602,0.749,1,-5.53,1,0.0272,0.00512,0.406,0.236,0.783,137.967,4,Kingston ON Indie,Canada
3bhJOymNsqtjye9qmXUFDF,Lapsed Requiems,6fIO23RosdQ65IKNWagBfz,2019-10-25,4,Cast in Blood,5iL6f6zeLin39yGZ17MU8S,378073,Book of Lies,0,7,3bhJOymNsqtjye9qmXUFDF,0.203,0.912,7,-5.413,1,0.126,0.000634,7.18e-05,0.615,0.11,169.232,4,Connecticut Hardcore,United States
2UqIgGyezteuox4cgRVHfl,Mi Música,6yiKBKXZB8BWYuql6tLU46,2019-05-17,9,Capullo de Jerez,2RWczBtSTLuc3zWSQ2dSc9,223492,Me Estoy Enamorando - Tangos,0,32,2UqIgGyezteuox4cgRVHfl,0.816,0.789,2,-7.146,1,0.108,0.00188,0.641,0.336,0.77,104.031,4,"Flamenco,Rumba",Spain
4F7f5IhlNPDbCgsacJI0Pg,Zvanga Tichida,3UrFyE3Xb0JK6AMt0eXfLD,2018-07-03,1,Maxy Jay,2nQpzVobjanGYmG8o67lT3,176701,Zvanga Tichida (feat. Ti Gonzi),0,0,4F7f5IhlNPDbCgsacJI0Pg,0.649,0.739,11,-6.335,1,0.324,0.0,0.000546,0.235,0.479,178.042,4,Zim Hip Hop,Zimbabwe
0Xm6ZhIveXnu0mxrcm1u6w,Torn Screen Door,25vTKfKg06r4EdMBisuQD5,1999,14,David Francey,11NyMIq0N1ozgqhwdAdWIK,162106,Red-Winged Blackbird,0,22,0Xm6ZhIveXnu0mxrcm1u6w,0.581,0.534,5,-5.796,1,0.0249,0.0019,0.757,0.161,0.709,95.452,4,"Canadian Celtic,Canadian Folk,Canadian Singer-Songwriter,Contemporary Folk",Canada
7CetdePd5niUkjjadgKAn7,Relentless (feat. Fred Beaulieu),41mTSQ7VDJ706HYQqufDHY,2014-06-03,1,Obliterate,0qWevhxrlvAAQzGawDr65c,236174,Relentless (feat. Fred Beaulieu),0,4,7CetdePd5niUkjjadgKAn7,0.274,0.995,6,-2.403,1,0.176,0.0378,0.00015,0.248,0.0394,111.158,4,Progressive Deathcore,
38XdGqKs5fABnQry7YzOEb,One More Say Boom Bap,1KFTYPlDteROOEsNd1QhGT,2019-07-19,1,OMSB,69qFe6XoI53jVctgtSug7d,243308,One More Say Boom Bap,0,8,38XdGqKs5fABnQry7YzOEb,0.82,0.615,11,-4.672,0,0.263,0.000288,0.00688,0.26,0.683,92.314,4,Japanese Underground Rap,Japan
0QwZ33u3MWEmwcQ2LT4ofE,Last Vtornik,00ygBmZWy6yDdWTnW1wMNn,2017-01-13,5,La Vtornik,1fP2Cb5mQR2goB5jjOYZZ8,218736,Глаза,0,13,0QwZ33u3MWEmwcQ2LT4ofE,0.713,0.542,8,-6.353,1,0.0401,1.77e-05,0.0567,0.383,0.331,114.998,4,"Russian Electronic,Russian Synthpop",Russian Federation
1EZJ3lrBLUFzGdbfBPOeyC,BREATH,43dL2C2s7SiU3lrbRQlYtF,2020-09-11,1,Studnitzky,3B74gpltsxmayfY8oLTyc6,374621,BREATH,0,34,1EZJ3lrBLUFzGdbfBPOeyC,0.623,0.293,9,-19.674,0,0.0378,0.924,0.91,0.108,0.168,135.896,4,German Jazz,Germany
3qbi5cIZPpVb76GFDpzZpZ,The Album,5yHg79n8OTEDo9V5zNg6oi,2017-07-14,11,SW.,6lDaViWraJYpkI6nRq29vp,221167,Untitled A1,0,10,3qbi5cIZPpVb76GFDpzZpZ,0.488,0.577,4,-13.0,1,0.0329,0.897,0.089,0.0988,0.551,140.0,4,"Ambient House,Experimental House,Float House",
4HM1RQqxpKjXfk75zZULvC,Misfit,6rTPyrlX4R1uNXduSI0d7j,2015-05-17,6,Abbeye,5BecJXWB68N8QGJFmabycI,225220,Gewoon Omdat Het Kan,0,0,4HM1RQqxpKjXfk75zZULvC,0.662,0.699,1,-7.156,1,0.0692,0.0,0.000544,0.403,0.263,82.026,4,Dutch Underground Hip Hop,Netherlands
0r4ID2pDm2BOGquf00npar,"Uta No Prince Sama Shining Masterpiece Show ""Lycoris No Mori""",2vKzbFDV86KlLr13oA5Hrm,2018-02-28,2,Otoya Ittoki,7aKiGi0RaBFoiq5Upn2tIG,225746,Lycoris No Mori,0,12,0r4ID2pDm2BOGquf00npar,0.541,0.889,5,-6.477,0,0.0728,0.0,0.0574,0.112,0.626,142.022,4,UtaPri,Japan
4MT24WlkCEDZyvQUBr7C4W,Side Trax,5H3cH7r2e1QFfh8ul2ui7j,2014-01-01,15,Pailhead,79tGKVjStKuAZmHo6qA14J,220386,Man Should Surrender,0,14,4MT24WlkCEDZyvQUBr7C4W,0.528,0.828,5,-12.005,1,0.043,0.886,0.00876,0.156,0.614,170.202,4,Industrial Rock,
1o35ZMPMsUJaxDno8p15rx,Where is Love?,62R8Mzime25PgkBrsaHDLF,1999-01-01,14,Peggy Duquesnel,3jMbAF5hPhRw3o6H8mD3ee,246466,Jesus Loves Me,0,5,1o35ZMPMsUJaxDno8p15rx,0.424,0.133,10,-16.492,0,0.0371,0.00221,0.851,0.156,0.194,65.414,4,Deep Vocal Jazz,
4B7JBbf2yxZcnXtUCyTsu6,12 Maneras de Vencer la Realidad,59Anc9eaF2PhJHVWlaC30R,2018,12,Zambayonny,7KTtecVDKYpIseUdqdNDpd,373500,Cafecito quemado,0,23,4B7JBbf2yxZcnXtUCyTsu6,0.606,0.59,7,-5.639,1,0.0334,1.57e-06,0.0369,0.122,0.256,90.007,4,Argentine Rock,Argentina
19e9aHqOVILXTnqBdfq5bA,Halb besoffen ist rausgeschmissen Geld,5iwwta2FPZkKBr5z32HqQk,2015-05-01,1,Björn & Uwe (DJs für Deutschland),0E3L3ZthCbeWaBbmnaGPBG,202392,Halb besoffen ist rausgeschmissen Geld,0,26,19e9aHqOVILXTnqBdfq5bA,0.676,0.928,1,-3.038,1,0.111,0.0,0.142,0.92,0.853,130.006,4,Partyschlager,Germany
2ZjoBJ8qhRxmG6tmue0d3k,Spasm Smash Xxxoxox Ox & Ass,5064INFBGUEUquut78zNAx,1993-03-01,20,Trumans Water,3GQRTA9DtNlGbQqu8ST1Xx,206031,Speeds Exceeding,0,3,2ZjoBJ8qhRxmG6tmue0d3k,0.14,0.897,9,-2.976,1,0.0463,0.000128,0.0265,0.572,0.369,142.925,4,Noise Rock,
4OEb0DaNIFrsGVEfgxn60M,"Soft Shake Compilation, Vol. 1",4RBX63frrrNUPQ3wNX33tI,2020-05-01,11,Townsel Turner,04UB3fSSjcHaHhp68l3gHC,233812,Dale Earnhardt Earned Heart,0,0,4OEb0DaNIFrsGVEfgxn60M,0.532,0.655,9,-10.139,1,0.0414,0.756,0.000403,0.642,0.456,127.611,4,Lexington KY Indie,United States
00D7JCwZpIPFdq93r7zDp4,真っ白な夢の世界,1Ejor4tsieUjXtY9zLHdKr,2020-09-27,20,えのぐ,6SI1fprYnlol2XmQdZr05n,258333,スタートライン,0,4,00D7JCwZpIPFdq93r7zDp4,0.697,0.882,9,-3.423,1,0.0804,0.0,0.518,0.376,0.577,130.0,4,Japanese VTuber,Japan
2gNZ4fsUzniqZxXA1Pdty7,Contemporary Future,3u10Z2kYNKQATiHyobYxTl,2019-10-01,15,Azio Corghi,6KtKjSspvuqFBnE0gz5TP9,225308,Redobles y Consonancias,0,2,2gNZ4fsUzniqZxXA1Pdty7,0.561,0.0125,0,-23.358,1,0.0709,0.726,0.97,0.104,0.0961,111.766,4,Italian Contemporary Classical,Italy
003wO0u8kuXq9NB9UuWUys,Sesame Street: Kids' Favorite Songs,6KsjfGFU2k0fJCQwgxQpJj,2018-07-13,15,Sesame Street's The Oinker Sisters,77wRhwCGnifZHDOlpu3mrT,138453,This Little Pig Went to Market,0,14,003wO0u8kuXq9NB9UuWUys,0.553,0.644,7,-7.992,1,0.111,0.0,0.65,0.348,0.612,152.025,4,Sesame Street,United States
1RXBgOkqNeCwzXEFGgqfdj,Loin de Moi (Kompa mix),6XZx2nAVIvmG4Z2Y63rpAb,2020-08-06,1,Original H,6XI5B62owF5C1uxGMi4BXd,259375,Loin de Moi (Kompa mix),0,26,1RXBgOkqNeCwzXEFGgqfdj,0.615,0.722,4,-7.889,0,0.0562,0.000146,0.397,0.128,0.69,176.024,4,Kompa,Haiti
1J2iHmFO3xfhTbzBts6YE1,Kagel,2jxF9kLRxSBRqYG9aPaPZN,2003,17,Mauricio Kagel,0IdJUMh8xVuehu7qlMcDth,218040,Rrrrrrr...: Ragtime-Waltz,0,5,1J2iHmFO3xfhTbzBts6YE1,0.435,0.15,11,-18.131,0,0.0421,0.871,0.989,0.0841,0.165,84.229,4,"Acousmatic,Avant-Garde,Contemporary Classical,Latin Classical",
4U3HnfTKo4X38XXDOXerBu,The Best of Makina,07ZFVCZzLFBSyXIWCHv0X5,2013,50,Pont Aeri,3jlq566oG3nXIG5HzPcc67,469920,This Is Your Dream,0,30,4U3HnfTKo4X38XXDOXerBu,0.482,0.999,8,-5.607,1,0.114,0.0112,0.0162,0.374,0.281,164.987,4,Mákina,Spain
6841iJ0R70hNBcDHipn3Vm,Masque,3iTvBQIi6YBy2EPOMx61x3,2019-03-08,7,Vircolac,4emu1iD3CziD2D2DGhaZWw,288507,Tether & Wane,0,0,6841iJ0R70hNBcDHipn3Vm,0.192,0.949,1,-5.502,1,0.0987,0.0203,0.00018,0.384,0.088,139.873,4,"Irish Black Metal,Irish Death Metal,Irish Metal",Ireland
5PGuCVAWA0X8AUuVo2pIL2,Duchess Says / Le Prince Harry,2VCCCsHDd5QAYbJ9yHSE8D,2015-05-26,7,Le Prince Harry,015mJnnsjNXhZrRzQkkoz6,186878,Suicide Pill,1,6,5PGuCVAWA0X8AUuVo2pIL2,0.512,0.924,11,-7.35,1,0.0398,0.0558,0.000901,0.0888,0.506,107.429,4,"Deathrock,Synth Punk",United States
2qE8p0yUsjsTUB7BpajzcB,Time Undone,1DZMhZgPbGKYXmGprhMnyt,2017-12-08,9,Kalu & The Electric Joint,1OQOcvFKUjJLSHC5gdAkbt,287893,Too Low To Get High,0,36,2qE8p0yUsjsTUB7BpajzcB,0.564,0.543,1,-8.141,0,0.0302,0.0558,0.0342,0.0914,0.336,87.995,4,Austin Rock,United States
69CqFySkKOzKPuz6kPJtUa,Al Fin del Tiempo,1JxbQL6zX3rQGGvsfwjSj8,2019-12-01,8,Cazador Nocturno,3ywxAp8Owd6yLbIhcKHJJz,278559,Resistiré,0,0,69CqFySkKOzKPuz6kPJtUa,0.445,0.871,6,-7.629,0,0.038,0.00181,0.00231,0.357,0.426,81.471,4,"Metal Tico,Rock Tico",Costa Rica
6AyP0QS8Yabkx4DnvVps7k,Zero Hits,5lnQaeU3GinLLHs0OGxUHL,2019-01-18,14,Bazooka,01iCtESrQHZTna2gabk493,192863,Έλα,0,22,6AyP0QS8Yabkx4DnvVps7k,0.214,0.908,7,-9.485,1,0.0542,0.0134,2.93e-05,0.546,0.417,168.989,4,"Greek Indie,Greek Indie Rock,Greek Punk",Greece
7bY3rtRs0mhvNYagnZ202E,Frostbiten,3ZUSFdTncw2BMWf31URUig,2015-08-07,10,Istapp,6jiRPDlSiIzrd8dzFs2yzM,211773,Frostbiten,0,13,7bY3rtRs0mhvNYagnZ202E,0.318,0.731,3,-7.501,0,0.0393,0.0123,1.77e-06,0.0894,0.103,169.971,4,"Melodic Black Metal,Swedish Black Metal",Sweden
1EYOad4rJigNCSVEO1wiqR,Behind Your Eyes,6z4QC8RgLLKsQ2Q0VYc5Rd,2020-05-25,1,Infinite Nite,5mcNQqg5Ls7Y8sW1lQkGl4,202500,Behind Your Eyes,0,42,1EYOad4rJigNCSVEO1wiqR,0.256,0.0375,5,-25.887,1,0.04,0.922,0.934,0.101,0.0444,70.814,3,Background Music,
17tUiyhcIdT6fZK4MKTh3M,So Srdcom,07zevmBc6e2gmt0fwiGjXL,2018-12-13,15,Šarišanci,1Zlv3FEAdUq9MYSkdXcWtI,165666,Pidmanula,0,22,17tUiyhcIdT6fZK4MKTh3M,0.539,0.653,7,-4.341,0,0.136,2.04e-06,0.689,0.141,0.825,164.887,4,Slovak Folk,Slovakia
5pkGjGsP0NvfhYBzgYC2cV,Joji Hirota and the Taiko Drummers: Japanese Taiko,1OM60HYQwfDXBA9BM1CBJ5,2004-01-01,9,Joji Hirota,4jzDTc72KLQc1axn0I56iH,301400,Suisei-Hanabi,0,20,5pkGjGsP0NvfhYBzgYC2cV,0.474,0.513,1,-15.543,1,0.0303,0.946,0.849,0.0866,0.449,98.75,4,Taiko,Japan
71rD0nprmyMrKUJQ2ma77J,Taskulamppu (Avanto Remix),6fQglZxR6A2hQ0WFUU5ORx,2020-12-09,1,Ritarikunta,0AkWUHoQT3NzCzl5GzPw2x,227374,Taskulamppu - Avanto Remix,1,11,71rD0nprmyMrKUJQ2ma77J,0.741,0.679,3,-11.493,1,0.356,0.000195,0.428,0.231,0.667,140.247,4,Suomiräp,Finland
31xGa818YUhcN98tr1XNk4,Mundo Encantado: Músicas Para Bebê,6oq6OXBQDfmpEvBRcUv4qw,2014-04-20,12,Conjunto Nana Nenê,0k9nCE3E3zFSq2Fakxs7kS,200573,"You Can Fly, You Can Fly, You Can Fly",0,21,31xGa818YUhcN98tr1XNk4,0.496,0.0396,5,-16.32,1,0.172,0.82,0.988,0.0972,0.732,96.693,4,Lullaby,
6gtefCmYRXl9ct5LJ60tdN,Better Man - Single,21AUssld8mopLgYh6RFf1N,2016-08-05,1,Chris Jamison,6MAAqVPDbQXqzX1fuyY91p,242739,Better Man,0,15,6gtefCmYRXl9ct5LJ60tdN,0.529,0.574,8,-5.884,1,0.0635,0.0,0.21,0.154,0.422,80.718,4,Deep Talent Show,
6exiWjLYaO3Y64w525H8SH,Bluegrass Gospel,2L1U3kLqOBjai86O3fqntS,2007-08-21,16,Jesse Lee Campbell,2c7gVtxchbJeemDxQT3aMt,146400,It is Well,0,1,6exiWjLYaO3Y64w525H8SH,0.497,0.14,7,-8.101,1,0.0274,0.0,0.816,0.0998,0.383,95.893,4,Bluegrass Gospel,United States
0NjSGi6MbObCyoejdUqi4i,Voices Only 2009 College A Cappella (Disc 2),1xEssohe3IzjWalVZRSX7F,2009-09-24,17,University of Virginia Academical Village People,5MoNGWakVII8WGFJLAhs6Y,213480,Lovers In Japan,0,3,0NjSGi6MbObCyoejdUqi4i,0.474,0.699,7,-8.564,1,0.0429,0.00604,0.357,0.113,0.0471,110.053,4,College A Cappella,
4sHmrL99J8RwUstkAjA2ct,Rising Vengeance,706vR0HhTk81JOfOMtsCya,2020-04-01,8,Nawabs of Destruction,1RWn5RYgsSJm3Mtcwb4EQZ,328000,Rising Vengeance,0,10,4sHmrL99J8RwUstkAjA2ct,0.185,0.993,11,-3.813,0,0.211,0.0262,0.00352,0.108,0.106,100.022,4,"South Asian Metal,Technical Melodic Death Metal",
27TCohqsHyehiZCZgXHpEv,Még nem ez a tréfa vége,6z37B9w8ciRLQWQ1irnLo9,2013-07-01,10,Aurora,3Obq2ZetikLxqjtx97doZ9,203040,Nincs térerő,0,23,27TCohqsHyehiZCZgXHpEv,0.406,0.977,8,-2.551,1,0.0617,1.19e-05,0.00419,0.14,0.812,195.096,4,"Hungarian Punk,Hungarian Rock,Magyar Alternative",Hungary
06bbT16S2neKvIPc6vBaD3,A Storm of Soap and Other Things,5uE3JMSLFFFNvcU2CDelQ9,2020-03-06,8,Son,6xrTumrKrmFFnLACNSe2XN,191282,Potatoes,0,4,06bbT16S2neKvIPc6vBaD3,0.377,0.438,9,-8.691,1,0.0291,0.000781,0.00377,0.121,0.102,153.441,4,Greek Indie Rock,Greece
6pyIRpxFSGo6iYIwRtj4xG,That's All,4BHrFZcv4D503VOAPtUT4O,1964,24,Mel Tormé,4X8QFzZ1HqwPfwDfyjtwXC,190906,The Christmas Song (Chestnuts Roasting On an Open Fire),0,55,6pyIRpxFSGo6iYIwRtj4xG,0.233,0.104,1,-22.074,1,0.0368,0.0,0.807,0.157,0.351,79.832,4,Christmas,
3M9ezWVReMxvwuZRyajdcN,Charmed Life,2WIp0mqVk8UmmomiV9jjVG,2014-09-30,12,Billy Sedlmayr,5nXrWSY8RmSAU2HtFzvVur,310146,Black Grenadine,0,2,3M9ezWVReMxvwuZRyajdcN,0.372,0.471,0,-7.698,1,0.03,0.0673,0.762,0.111,0.313,106.481,4,Tucson Indie,United States
3xoDydV1CucgOcVHIsH3m4,A Peacetime Boom,663RFmlSrxc0LPF8N4vZAd,1989,12,THE BOOM,3rj96ybf29aaJsJRg4Qci2,248680,星のラブレター,0,25,3xoDydV1CucgOcVHIsH3m4,0.721,0.878,9,-5.615,1,0.0432,5.91e-06,0.0154,0.327,0.81,116.518,4,"Okinawan Folk,Ryūkyū Ongaku",Japan
5r6lMRu5WXb5PflrxrqEXl,'No House Manners',79Nph15VOkKIMA7T77AnYZ,2014-12-22,10,Dirty Black,3juj0O9qKOdbnEVaXmiWzd,190876,Bad Mofo,1,0,5r6lMRu5WXb5PflrxrqEXl,0.79,0.556,6,-8.458,1,0.179,0.0,0.0473,0.209,0.612,83.02,4,Turkish Metal,Türkiye
5EKhalxfi2BqEw6msYqh2b,Musiche per Cantata,2UJz7uHnCz5NFPDH7AKCiA,2010-12-28,19,assurd,6yHH3jKzY9OAR6PcILtkjR,322673,Pizzica,0,3,5EKhalxfi2BqEw6msYqh2b,0.513,0.601,9,-6.229,1,0.0572,0.0271,0.803,0.197,0.553,81.697,4,Musica Etnica,Italy
1TSkDkMinAYD3i8000JAnf,Gelo Liso É Paraíso pra Quem Sabe Dançar,1X7dGcuRl1n7QwpZXeChiZ,2009,10,Radiola,4NFCvVrpMuiDSSKv1QciNS,317213,Caminho de Roça,0,0,1TSkDkMinAYD3i8000JAnf,0.757,0.701,8,-7.415,1,0.0407,0.298,0.104,0.118,0.707,110.966,4,Música Baiana,Brazil
5DZtfbsPrR3OEQub12Dxq2,"Keroncong Golden Memories, Vol. 1",3k85PsBezVeABQtrDIag7L,1998,11,Tuty Tri Sedya,3cLPNGOMkc03Cqkzv3gGj5,253360,Sepasang Mata Bola,0,15,5DZtfbsPrR3OEQub12Dxq2,0.635,0.714,2,-5.946,1,0.0334,0.000683,0.626,0.44,0.772,118.555,4,Keroncong,Indonesia
7ffBz9WN6kBzi3nUgXtLwu,Rollin' On,5ZMsoF7uGHmEHDGW92QGZ5,2020-03-27,12,Jesse Daniel,69YAYxHfpqcXtsQ8n1pupY,172413,Tar Snakes,0,26,7ffBz9WN6kBzi3nUgXtLwu,0.583,0.845,11,-7.299,1,0.0321,0.0,0.123,0.375,0.964,157.975,4,"Roots Americana,Western Americana",United States
5pPftjklQPooJBlE6WOQjk,You Am I's #4 Record,3Z16nJr79Hi5j2pgOmzOu5,1998-05-25,12,You Am I,7GvCdRq4iHNQDsGlPWOycw,191600,Heavy Heart,0,48,5pPftjklQPooJBlE6WOQjk,0.7,0.35,0,-11.343,1,0.0295,0.0,0.782,0.116,0.117,113.059,4,"Australian Alternative Rock,Australian Indie,Australian Rock",Australia
0rg2FXvynWl3637UcJzVax,Cutiuța Muzicală 2,7v1Tndhz4W1m3mCuZSW5Xh,2002-04-01,17,Malina Olinescu,6KZH1ER38F5smKpXKmLRwb,90040,Cântecul gamei,0,0,0rg2FXvynWl3637UcJzVax,0.726,0.514,10,-10.5,1,0.0278,6.71e-05,0.496,0.132,0.754,139.977,4,Muzica Copii,Romania
0bzkFoFaVLNueLp7XH7Iht,12X,2FYWSG66m4UytVa3uMbQbA,2019-10-29,1,Dae Digs,6Z6wqNuulyLkHH9KflvlAd,192052,12X,0,10,0bzkFoFaVLNueLp7XH7Iht,0.621,0.531,2,-9.095,1,0.282,0.0,0.115,0.111,0.11,100.209,4,London Rap,United Kingdom
5JQ9ny1w0HD6ATCiIWTpkx,YUCCA PROJECT,4UsI6rAgzTRRiWlMJnhf5E,2019-05-15,6,Jayci yucca,6yFuoRFCsxQLasjZqdwvAM,202271,T.T.C,1,27,5JQ9ny1w0HD6ATCiIWTpkx,0.606,0.864,10,-3.408,0,0.101,0.0,0.269,0.489,0.794,76.953,4,K-Rap,"Korea, Republic of"
5q9FLtKa6EtOVPLaRwH61E,愛情的故事,4MDnzP7Y6hwMKZ9z3PPq78,1991-01-05,10,方季惟,4ESbxCHJASfjrjNzQTsWEw,287333,愛情的故事,0,30,5q9FLtKa6EtOVPLaRwH61E,0.65,0.23,1,-14.638,1,0.0315,0.0,0.75,0.109,0.299,125.648,4,Classic Mandopop,China
3Va1AZF4WOevfDfDWZboFt,Cerebral Ballzy,2iXlEpQWbpp3ERwU91Fmu9,2011-07-26,12,Cerebral Ballzy,1FY7W9h7Psub7EAXfiGRJH,158586,Cutting Class,1,10,3Va1AZF4WOevfDfDWZboFt,0.37,0.975,6,-4.033,1,0.128,0.000563,0.00031,0.0931,0.537,96.405,4,Black Punk,
78icjZ9KLjdSlWdoR4XbYA,Cyborgs Revisited,09SWsvrgdxOMcNSHvEQ3OP,2018-03-09,17,Simply Saucer,2CzHdZmBVk1Z7FR09c5STL,179720,Bullet Proof Nothing,0,14,78icjZ9KLjdSlWdoR4XbYA,0.456,0.875,11,-3.183,0,0.0359,0.00579,0.000473,0.11,0.706,113.575,4,"Canadian Indie,Protopunk",Canada
5mX8vWcaLR3JLsQKs0I8Qo,Jetzt,6nEEjAPsiOQHkRGcEuZR4G,2019-03-01,10,Christian Falk,0yRd7Q3LB2QJy9wMxeav5X,202040,Beton,0,7,5mX8vWcaLR3JLsQKs0I8Qo,0.701,0.746,4,-6.838,0,0.0305,0.0,0.00169,0.138,0.652,124.024,4,German Singer-Songwriter,Germany
0xKxtboaIlJzF44G74yx84,Skarpladt,3CmePgfe74G4fOlkG9jX6u,2020-10-30,1,Suus,6hU23KGGPRmrvpHPp5coPU,202396,Skarpladt,1,33,0xKxtboaIlJzF44G74yx84,0.796,0.518,5,-9.17,1,0.0938,0.0,0.31,0.116,0.453,102.027,4,Danish Hip Hop,Denmark
4vOAtvzATROC9Dob8SD8dR,Fxckyou,4XyxdgtZ85yIV5UBS3kFwe,2021-01-27,1,NVI,0cfALySVmDDP1eEbLs3OmX,182000,Fxckyou,1,21,4vOAtvzATROC9Dob8SD8dR,0.743,0.669,10,-7.636,0,0.148,0.0,0.146,0.112,0.606,106.009,4,"Netherlands,Netherlands - Emerging",Netherlands
6MEhMd1BSHROm3hRvwki5A,Cinematic Emotional Stories,1TMY9t5G5YGom55vYPqRkZ,2011-01-03,19,JC Lemay,7qBCFLT8Sw35F9YzYdW4f6,181898,Magmatic,0,26,6MEhMd1BSHROm3hRvwki5A,0.478,0.703,7,-6.656,0,0.0309,0.851,0.115,0.444,0.0779,92.003,4,Rebel Blues,
